race_id,driver_id,stop,lap,time,duration,milliseconds
1035,830,2,32,15:02:28,28.986,28986
1034,830,1,13,14:37:10,28.208,28208
1034,830,2,50,15:38:04,28.273,28273
1033,830,1,4,15:19:18,21.529,21529
1033,830,2,36,16:03:38,21.268,21268
1032,830,1,24,15:42:09,20.937,20937
1032,830,2,68,16:32:33,21.091,21091
1030,830,1,25,17:56:36,21.023,21023
1029,830,1,21,14:38:49,22.818,22818
1029,830,2,44,15:07:03,22.657,22657
1029,830,3,54,15:19:35,22.593,22593
1028,830,1,13,13:35:21,23.716,23716
1028,830,2,34,14:10:45,23.444,23444
1027,830,1,5,13:21:07,24.493,24493
1025,830,1,28,15:03:24,29.978,29978
1024,830,1,19,20:48:22,28.846,28846
1023,830,1,1,15:14:58,31.211,31211
1023,830,2,27,15:52:30,24.303,24303
1021,830,1,25,15:46:59,21.705,21705
1021,830,2,67,16:43:52,21.164,21164
1020,830,1,3,15:25:20,22.358,22358
1020,830,2,25,16:00:07,19.64,19640
1020,830,3,29,16:07:40,21.472,21472
1020,830,4,41,16:28:42,19.327,19327
1020,830,5,46,16:38:35,19.062,19062
1019,830,1,13,14:33:00,27.827,27827
1019,830,2,20,14:44:20,27.95,27950
1018,830,1,31,15:49:00,21.11,21110
1017,830,1,20,15:45:33,30.118,30118
1016,830,1,48,15:14:55,23.426,23426
1015,830,1,11,15:27:12,24.011,24011
1014,830,1,20,15:40:52,22.417,22417
1014,830,2,43,16:12:43,22.54,22540
1013,830,1,14,16:39:16,20.973,20973
1012,830,1,17,14:42:01,23.223,23223
1012,830,2,34,15:10:12,22.365,22365
1011,830,1,11,18:31:32,24.199,24199
1011,830,2,32,19:05:59,26.729,26729
1010,830,1,25,16:50:47,21.157,21157
1009,830,1,17,17:47:44,21.057,21057
1008,830,1,35,15:56:38,23.432,23432
1007,830,1,13,13:31:00,22.175,22175
1007,830,2,48,14:19:35,22.088,22088
1006,830,1,22,13:51:28,23.446,23446
1005,830,1,21,14:50:08,28.789,28789
1004,830,1,43,15:24:48,29.37,29370
1003,830,1,17,20:47:19,29.681,29681
1002,830,1,26,15:52:26,24.003,24003
1001,830,1,1,15:16:04,19.942,19942
1001,830,2,26,16:05:08,22.341,22341
999,830,1,29,15:51:16,19.742,19742
999,830,2,46,16:13:39,19.297,19297
999,830,3,48,16:16:46,19.087,19087
998,830,1,17,14:39:53,28.458,28458
998,830,2,33,15:05:35,28,28000
997,830,1,15,15:30:26,21.214,21214
996,830,1,25,16:57:59,24.395,24395
995,830,1,16,14:36:13,23.137,23137
994,830,1,47,16:15:05,24.111,24111
993,830,1,34,16:04:41,21.74,21740
992,830,1,38,17:26:56,19.765,19765
991,830,1,17,14:41:50,22.715,22715
991,830,2,31,15:05:06,22.596,22596
990,830,1,2,18:18:14,30.381,30381
989,830,1,21,16:45:06,20.953,20953
1073,832,1,19,17:31:59,22.213,22213
1072,832,1,13,20:58:47,16:44.6,1004618
1072,832,2,15,21:22:15,18:17.2,1097194
1071,832,1,7,14:12:42,18.46,18460
1071,832,2,8,14:14:54,18.373,18373
1071,832,3,26,14:39:40,23.321,23321
1071,832,4,53,15:13:50,22.745,22745
1070,832,1,42,14:03:25,22.031,22031
1069,832,1,11,14:22:41,23.414,23414
1069,832,2,29,14:53:43,26.866,26866
1067,832,1,36,16:00:33,28.353,28353
1066,832,1,14,15:27:33,30.715,30715
1066,832,2,48,16:25:33,30.677,30677
1065,832,1,26,15:41:48,24.283,24283
1064,832,1,31,15:42:58,20.327,20327
1062,832,1,2,15:08:04,24:12.5,1452527
1062,832,2,3,15:34:32,42.786,42786
1062,832,3,32,16:15:52,21.951,21951
1061,832,1,2,15:08:12,34:19.1,2059122
1061,832,2,28,16:25:06,37.509,37509
1060,832,1,48,16:01:07,21.431,21431
1059,832,1,17,15:32:00,30.534,30534
1058,832,1,41,15:51:48,21.226,21226
1057,832,1,10,16:22:11,20.064,20064
1057,832,2,47,17:33:56,15.119,15119
1057,832,3,48,17:36:58,33:32.7,2012724
1056,832,1,32,15:43:47,24.15,24150
1055,832,1,22,15:36:10,21.779,21779
1055,832,2,46,16:09:50,21.856,21856
1054,832,1,2,15:06:16,22.029,22029
1054,832,2,3,15:08:38,22.244,22244
1054,832,3,21,15:36:07,25.892,25892
1053,832,1,27,15:48:51,30.856,30856
1053,832,2,33,15:59:14,26:22.2,1582211
1052,832,1,15,18:34:04,24.353,24353
1052,832,2,37,19:09:53,24.341,24341
1051,832,1,27,17:44:36,25.639,25639
1047,832,1,10,17:31:29,22.14,22140
1046,832,1,28,20:43:07,24.162,24162
1046,832,2,55,21:09:54,24.853,24853
1045,832,1,1,17:16:21,19:17.3,1157291
1045,832,2,21,19:14:28,24.511,24511
1045,832,3,39,19:43:27,25.502,25502
1044,832,1,10,13:32:56,23.91,23910
1044,832,2,33,14:14:01,23.537,23537
1043,832,1,17,13:36:15,29.95,29950
1043,832,2,51,14:22:11,30.614,30614
1042,832,1,26,13:49:45,27.299,27299
1041,832,1,28,14:57:31,22.641,22641
1041,832,2,44,15:22:26,22.503,22503
1038,832,1,22,15:46:40,24.398,24398
1038,832,2,26,15:54:58,25:22.4,1522369
1036,832,1,22,15:44:43,22.078,22078
1036,832,2,41,16:11:55,22.166,22166
1035,832,1,22,14:47:30,35.864,35864
1035,832,2,34,15:06:26,28.772,28772
1034,832,1,13,14:37:27,28.487,28487
1034,832,2,51,15:40:13,36.278,36278
1033,832,1,3,15:17:55,27.131,27131
1033,832,2,40,16:10:06,22.438,22438
1032,832,1,32,15:51:49,25.983,25983
1032,832,2,66,16:31:07,21.873,21873
1031,832,1,26,15:43:41,23.827,23827
1031,832,2,52,16:17:02,21.805,21805
1031,832,3,56,16:24:08,20.064,20064
1030,832,1,12,17:34:43,21.928,21928
1030,832,2,41,18:25:36,21.466,21466
1029,832,1,29,14:49:33,22.77,22770
1028,832,1,18,13:44:27,24.784,24784
1027,832,1,15,13:34:37,22.241,22241
1027,832,2,35,14:02:44,22.179,22179
1026,832,1,26,14:55:21,23.476,23476
1025,832,1,21,14:51:18,30.103,30103
1024,832,2,35,21:20:33,30.623,30623
1023,832,1,27,15:52:12,27.01,27010
1022,832,1,1,15:16:37,59.291,59291
1021,832,1,29,15:53:20,21.832,21832
1020,832,1,3,15:25:34,23.363,23363
1020,832,2,27,16:04:43,19.964,19964
1020,832,3,46,16:38:44,20.711,20711
1019,832,1,20,14:44:26,27.98,27980
1018,832,1,41,16:01:19,21.266,21266
1017,832,1,19,15:44:20,29.92,29920
1016,832,1,3,14:17:05,24.727,24727
1015,832,1,30,15:54:15,23.795,23795
1014,832,1,24,15:47:10,21.468,21468
1014,832,2,46,16:18:55,21.545,21545
1013,832,1,12,16:35:58,19.755,19755
1012,832,1,1,14:15:38,45.878,45878
1012,832,2,36,15:14:58,22.532,22532
1011,832,1,4,18:20:43,45.543,45543
1011,832,2,24,18:54:12,25.034,25034
1011,832,3,40,19:20:46,24.985,24985
1009,832,1,37,18:23:10,21.964,21964
1008,832,1,25,15:45:06,23.939,23939
1008,832,2,48,16:14:02,23.77,23770
1007,832,1,11,13:28:40,22.66,22660
1006,832,1,24,13:55:25,29.319,29319
1005,832,1,32,15:08:30,23.477,23477
1004,832,1,32,15:08:28,30.021,30021
1003,832,1,37,21:23:46,30.242,30242
1002,832,1,39,16:11:32,25.774,25774
1001,832,1,1,15:16:18,18.509,18509
1001,832,2,22,15:58:45,23.857,23857
1000,832,1,25,15:48:47,21.914,21914
999,832,1,20,15:40:01,20.16,20160
999,832,2,50,16:20:42,19.637,19637
999,832,3,56,16:31:24,20.53,20530
998,832,1,17,14:40:28,29.074,29074
998,832,2,32,15:04:46,28.078,28078
997,832,1,15,15:30:57,23.257,23257
997,832,2,34,15:53:34,26.335,26335
996,832,1,26,17:00:15,25.423,25423
995,832,1,14,14:33:51,24.416,24416
994,832,1,16,15:34:04,24.874,24874
993,832,1,25,15:53:03,22.409,22409
992,832,1,15,16:46:02,21.516,21516
992,832,2,40,17:31:48,20.967,20967
991,832,1,12,14:33:53,23.935,23935
991,832,2,31,15:06:18,23.117,23117
990,832,1,16,18:40:52,25.768,25768
990,832,2,26,18:57:29,25.307,25307
989,832,1,22,16:46:46,23.868,23868
1009,838,1,35,18:20:34,22.317,22317
1008,838,1,28,15:49:08,22.618,22618
1007,838,1,12,13:30:25,22.174,22174
1006,838,1,10,13:31:16,24.065,24065
1006,838,2,40,14:23:09,24.195,24195
1005,838,1,23,14:54:14,23.159,23159
1004,838,1,11,14:32:55,29.636,29636
1003,838,1,43,21:35:11,30.234,30234
1002,838,1,24,15:50:24,24.094,24094
1001,838,1,1,15:16:21,19.847,19847
1001,838,2,2,15:19:22,22.706,22706
1001,838,3,28,16:10:09,23.389,23389
1000,838,1,40,16:09:54,21.732,21732
999,838,1,29,15:52:30,19.778,19778
999,838,2,52,16:25:50,19.621,19621
998,838,1,21,14:47:02,28.284,28284
998,838,2,33,15:07:14,28.658,28658
997,838,1,1,15:14:13,46.557,46557
997,838,2,40,16:01:56,22.526,22526
996,838,1,40,17:23:26,24.399,24399
995,838,1,1,14:14:56,41.008,41008
995,838,2,48,15:18:21,23.537,23537
994,838,1,20,15:39:35,26.817,26817
994,838,2,72,16:48:42,25.438,25438
993,838,1,34,16:05:53,27.416,27416
992,838,1,17,16:49:58,21.103,21103
992,838,2,25,17:05:01,20.887,20887
992,838,3,39,17:31:27,20.76,20760
992,838,4,46,17:47:50,20.978,20978
991,838,1,22,14:50:55,23.73,23730
990,838,1,10,18:31:05,25.081,25081
990,838,2,28,19:00:38,25.131,25131
989,838,1,25,16:51:17,22.474,22474
1073,839,1,15,17:26:13,21.677,21677
1072,839,1,13,20:58:37,16:37.1,997126
1072,839,2,15,21:21:58,18:08.3,1088290
1071,839,1,7,14:12:46,19.285,19285
1071,839,2,8,14:15:00,17.818,17818
1071,839,3,30,14:45:08,23.504,23504
1070,839,1,14,13:25:30,23.1,23100
1069,839,1,3,14:09:03,40.8,40800
1069,839,2,25,14:47:50,23.919,23919
1066,839,1,15,15:29:27,29.901,29901
1066,839,2,50,16:30:58,33.264,33264
1065,839,1,26,15:42:10,30.333,30333
1064,839,1,31,15:43:12,19.24,19240
1062,839,1,2,15:07:59,24:10.2,1450190
1062,839,2,3,15:34:31,39.522,39522
1062,839,3,37,16:22:34,21.642,21642
1061,839,1,2,15:08:16,34:27.0,2066994
1061,839,2,19,16:11:30,28.772,28772
1059,839,1,28,15:50:47,30.207,30207
1058,839,1,36,15:46:14,21.238,21238
1056,839,1,37,15:50:48,23.935,23935
1055,839,1,23,15:37:33,22.798,22798
1054,839,1,2,15:06:21,21.275,21275
1054,839,2,3,15:08:42,22.24,22240
1054,839,3,22,15:37:35,27.033,27033
1053,839,1,1,15:05:16,30.866,30866
1053,839,2,27,15:49:42,30.652,30652
1053,839,3,31,15:56:23,30.701,30701
1053,839,4,32,15:58:48,24:39.0,1478974
1053,839,5,33,16:25:06,56.733,56733
1052,839,1,13,18:30:55,25.226,25226
1052,839,2,31,19:00:29,24.471,24471
1051,839,1,24,17:40:07,25.517,25517
1047,839,1,10,17:31:40,21.615,21615
1046,839,1,41,20:55:57,24.414,24414
1045,839,1,1,17:16:04,19:20.9,1160946
1045,839,2,17,19:07:58,24.076,24076
1045,839,3,34,19:35:41,25.254,25254
1044,839,1,1,13:15:59,25.719,25719
1044,839,2,10,13:33:43,23.475,23475
1043,839,1,13,13:30:59,30.559,30559
1042,839,1,53,14:26:47,28.535,28535
1040,839,1,18,14:49:24,30.068,30068
1039,839,1,7,15:28:49,17.455,17455
1038,839,1,22,15:46:55,25.29,25290
1038,839,2,26,15:55:10,25:23.2,1523223
1037,839,1,11,15:34:54,24.305,24305
1036,839,1,34,16:02:12,22.366,22366
1035,839,1,22,14:47:36,28.093,28093
1034,839,1,12,14:35:26,30.768,30768
1033,839,1,4,15:19:35,24.281,24281
1033,839,2,31,15:57:59,21.86,21860
1031,839,1,26,15:44:17,21.683,21683
1031,839,2,56,16:24:09,19.626,19626
1009,839,1,18,17:49:58,21.979,21979
1008,839,1,40,16:03:50,27.226,27226
1008,839,2,57,16:25:23,31.198,31198
1007,839,1,1,13:14:32,27.806,27806
1007,839,2,30,13:56:33,22.756,22756
1006,839,1,22,13:52:07,24.534,24534
1005,839,1,26,14:58:45,23.316,23316
1004,839,1,10,14:30:40,30.642,30642
1002,839,1,38,16:09:51,24.827,24827
1001,839,1,1,15:16:03,19.582,19582
1001,839,2,24,16:01:54,23.225,23225
1000,839,1,39,16:08:53,22.258,22258
999,839,1,25,15:46:55,19.57,19570
998,839,1,19,14:43:35,29.41,29410
997,839,1,15,15:30:54,22.527,22527
995,839,1,11,14:29:59,25.353,25353
994,839,1,23,15:43:06,24.663,24663
993,839,1,29,15:58:45,47.91,47910
991,839,1,11,14:32:18,23.281,23281
991,839,2,31,15:06:24,22.637,22637
990,839,1,15,18:39:12,24.719,24719
990,839,2,35,19:12:01,24.596,24596
989,839,1,23,16:48:25,21.854,21854
1073,840,1,21,17:35:25,22.288,22288
1073,840,2,52,18:22:55,22.661,22661
1072,840,1,9,20:48:30,27.165,27165
1072,840,2,13,20:59:12,17:00.9,1020939
1072,840,3,15,21:22:33,18:23.0,1102979
1071,840,1,7,14:12:53,17.948,17948
1071,840,2,8,14:15:06,17.935,17935
1071,840,3,22,14:34:51,24.997,24997
1070,840,1,12,13:22:45,23.586,23586
1070,840,2,34,13:53:37,26.056,26056
1069,840,1,18,14:35:13,23.827,23827
1069,840,2,34,15:03:12,23.455,23455
1067,840,1,39,16:05:17,35.509,35509
1066,840,1,12,15:24:13,30.241,30241
1066,840,2,48,16:26:01,43.124,43124
1065,840,1,25,15:40:09,24.846,24846
1064,840,1,27,15:38:17,19.389,19389
1061,840,1,2,15:08:18,34:27.9,2067861
1061,840,2,23,16:17:39,28.213,28213
1060,840,1,14,15:21:20,21.391,21391
1060,840,2,46,15:59:19,21.472,21472
1059,840,1,34,16:00:37,30.996,30996
1058,840,1,28,15:36:35,20.936,20936
1056,840,1,58,16:17:28,23.474,23474
1055,840,1,22,15:36:15,21.756,21756
1055,840,2,39,16:00:28,21.432,21432
1054,840,1,2,15:06:37,22.264,22264
1054,840,2,3,15:08:57,22.176,22176
1054,840,3,39,16:01:22,26.027,26027
1053,840,1,27,15:49:16,31.138,31138
1053,840,2,32,15:58:13,24:52.1,1492090
1053,840,3,33,16:24:36,01:05.4,65390
1052,840,1,12,18:29:09,24.884,24884
1052,840,2,28,18:55:23,25.525,25525
1051,840,1,23,17:38:40,26.157,26157
1047,840,1,10,17:31:30,22.036,22036
1046,840,1,42,20:56:54,24.684,24684
1045,840,1,1,17:16:19,19:14.1,1154123
1044,840,1,9,13:30:37,23.73,23730
1044,840,2,36,14:18:49,23.65,23650
1043,840,1,1,13:14:49,36.189,36189
1043,840,2,29,13:53:03,30.566,30566
1043,840,3,52,14:25:09,36.63,36630
1042,840,1,18,13:38:52,36.314,36314
1042,840,2,34,14:01:48,37.483,37483
1039,840,1,7,15:28:41,17.625,17625
1039,840,2,8,15:31:17,23:59.6,1439578
1039,840,3,30,16:27:59,22.846,22846
1038,840,1,26,15:54:52,25:17.3,1517308
1037,840,1,11,15:34:58,23.689,23689
1036,840,1,27,15:51:47,22.351,22351
1036,840,2,42,16:13:17,22.388,22388
1035,840,1,18,14:41:04,28.235,28235
1035,840,2,31,15:01:17,27.974,27974
1034,840,1,13,14:37:32,28.716,28716
1033,840,1,3,15:17:46,23.081,23081
1033,840,2,35,16:02:34,22.534,22534
1033,840,3,52,16:25:54,22.057,22057
1032,840,1,33,15:53:01,22.118,22118
1030,840,1,5,17:22:34,28.842,28842
1030,840,2,23,17:54:47,21.778,21778
1029,840,1,28,14:48:22,23.346,23346
1029,840,2,53,15:19:57,24.841,24841
1028,840,1,9,13:29:09,24.567,24567
1028,840,2,29,14:03:38,25.195,25195
1027,840,1,37,14:04:58,22.745,22745
1026,840,1,18,14:42:37,23.292,23292
1025,840,1,27,15:01:45,30.168,30168
1024,840,1,31,21:10:22,29.482,29482
1024,840,2,41,21:32:33,39.188,39188
1024,840,3,44,21:39:08,29.46,29460
1023,840,1,15,15:35:16,18.838,18838
1023,840,2,22,15:45:38,24.419,24419
1022,840,1,14,15:43:25,22.774,22774
1022,840,2,30,16:13:12,25.25,25250
1021,840,1,16,15:35:49,22.085,22085
1021,840,2,50,16:23:45,21.563,21563
1020,840,1,7,15:32:46,22.696,22696
1020,840,2,25,16:01:22,21.26,21260
1020,840,3,28,16:08:19,21.962,21962
1020,840,4,41,16:30:13,20.472,20472
1020,840,5,44,16:35:25,20.152,20152
1019,840,1,13,14:33:24,30.4,30400
1019,840,2,39,15:15:42,29.074,29074
1018,840,1,25,15:42:36,21.982,21982
1017,840,1,39,16:16:51,30.849,30849
1016,840,1,45,15:11:32,23.727,23727
1015,840,1,39,16:06:35,24.591,24591
1014,840,1,22,15:44:26,23.321,23321
1013,840,1,10,16:32:27,23.099,23099
1012,840,1,20,14:47:41,23.466,23466
1012,840,2,44,15:27:57,23.515,23515
1011,840,1,1,18:15:42,34.338,34338
1011,840,2,23,18:52:28,26.6,26600
1010,840,1,27,16:54:21,22.471,22471
1009,840,1,40,18:29:11,22.189,22189
1008,840,1,17,15:35:13,24.608,24608
1008,840,2,65,16:35:55,24.283,24283
1007,840,1,10,13:27:33,24.451,24451
1007,840,2,23,13:46:14,23.371,23371
1006,840,1,1,13:15:34,41.048,41048
1006,840,2,5,13:23:02,18.61,18610
1006,840,3,38,14:20:52,24.296,24296
1005,840,1,14,14:39:30,23.657,23657
1005,840,2,39,15:20:25,29.804,29804
1004,840,1,7,14:25:54,29.266,29266
1003,840,1,40,21:30:02,28.767,28767
1002,840,1,35,16:05:54,26.44,26440
1001,840,1,1,15:16:13,19.732,19732
1001,840,2,23,16:00:34,22.901,22901
1000,840,1,47,16:20:54,21.291,21291
999,840,1,27,15:49:46,19.476,19476
999,840,2,50,16:21:14,19.526,19526
998,840,1,30,15:01:51,27.774,27774
997,840,1,15,15:31:03,22.181,22181
997,840,2,65,16:30:07,22.299,22299
996,840,1,1,16:15:46,26.576,26576
994,840,1,9,15:25:39,33.887,33887
994,840,2,34,15:59:55,31.104,31104
994,840,3,59,16:33:18,24.852,24852
993,840,1,20,15:46:18,21.351,21351
992,840,1,23,17:00:38,19.737,19737
992,840,2,40,17:32:03,21.236,21236
991,840,1,23,14:52:34,22.661,22661
990,840,1,10,18:31:12,33.612,33612
990,840,2,30,19:04:24,24.638,24638
989,840,1,25,16:51:46,25.504,25504
989,840,2,29,16:59:57,21.397,21397
1073,841,1,17,17:29:20,22.283,22283
1072,841,1,13,20:58:49,16:44.9,1004917
1072,841,2,15,21:22:14,18:14.7,1094749
1071,841,1,7,14:12:55,17.713,17713
1071,841,2,8,14:15:07,17.929,17929
1071,841,3,29,14:43:50,23.618,23618
1071,841,4,42,15:00:49,22.83,22830
1070,841,1,16,13:28:00,22.205,22205
1069,841,1,8,14:17:44,23.993,23993
1069,841,2,26,14:49:12,23.502,23502
1067,841,1,40,16:07:22,23.15,23150
1066,841,1,36,16:05:27,30.081,30081
1066,841,2,50,16:31:14,33.961,33961
1065,841,1,1,15:05:21,37.19,37190
1065,841,2,25,15:40:55,30.551,30551
1064,841,1,27,15:38:13,19.049,19049
1064,841,2,33,15:46:17,20.043,20043
1062,841,1,1,15:05:53,26.573,26573
1062,841,2,2,15:08:38,24:16.3,1456349
1062,841,3,3,15:34:48,36.899,36899
1062,841,4,11,15:46:53,29.191,29191
1062,841,5,33,16:18:12,21.874,21874
1061,841,1,2,15:08:22,34:30.3,2070250
1061,841,2,23,16:17:51,28.137,28137
1060,841,1,1,15:04:39,21.129,21129
1060,841,2,29,15:39:18,27.122,27122
1059,841,1,28,15:50:48,30.586,30586
1058,841,1,23,15:30:50,21.21,21210
1057,841,1,2,16:07:56,20.402,20402
1057,841,2,34,17:09:14,20.193,20193
1057,841,3,47,17:34:07,14.881,14881
1057,841,4,48,17:37:08,33:37.3,2017324
1056,841,1,33,15:45:42,24.521,24521
1055,841,1,8,15:15:06,54.673,54673
1055,841,2,39,16:00:52,22.871,22871
1054,841,1,2,15:06:29,22.485,22485
1054,841,2,3,15:08:50,22.669,22669
1054,841,3,22,15:37:41,26.729,26729
1053,841,1,27,15:49:32,32.299,32299
1053,841,2,32,15:58:26,24:56.5,1496541
1053,841,3,33,16:24:58,01:00.2,60172
1053,841,4,40,16:36:13,29.742,29742
1052,841,1,12,18:29:14,31.998,31998
1052,841,2,30,18:58:53,24.223,24223
1051,841,1,15,17:26:54,25.987,25987
1051,841,2,32,17:52:43,25.347,25347
1047,841,1,27,18:03:41,21.48,21480
1046,841,1,26,20:41:34,24.81,24810
1046,841,2,54,21:09:30,24.551,24551
1045,841,1,1,17:16:18,19:14.9,1154906
1045,841,2,20,19:13:16,24.145,24145
1045,841,3,53,20:07:02,24.836,24836
1044,841,1,8,13:29:38,25.432,25432
1043,841,1,10,13:27:00,29.745,29745
1042,841,1,28,13:52:49,26.473,26473
1041,841,1,15,14:37:09,22.482,22482
1041,841,2,36,15:10:28,22.772,22772
1040,841,1,16,14:46:23,29.767,29767
1038,841,1,20,15:42:53,23.998,23998
1038,841,2,26,15:54:57,25:21.8,1521825
1038,841,3,30,16:28:15,31.48,31480
1036,841,1,21,15:43:48,22.243,22243
1036,841,2,45,16:18:12,21.794,21794
1035,841,1,7,14:24:23,27.892,27892
1035,841,2,33,15:05:16,27.693,27693
1034,841,1,12,14:35:30,28.355,28355
1033,841,1,4,15:19:50,22.283,22283
1033,841,2,20,15:43:04,23.082,23082
1033,841,3,40,16:11:01,21.831,21831
1032,841,1,39,16:00:18,21.667,21667
1031,841,1,25,15:42:49,23.659,23659
1031,841,2,55,16:22:14,22.8,22800
1031,841,3,56,16:24:16,19.678,19678
1030,841,1,8,17:27:52,21.977,21977
1030,841,2,26,18:00:00,22.188,22188
1029,841,1,20,14:38:12,23.155,23155
1029,841,2,46,15:10:39,23.524,23524
1028,841,1,17,13:43:05,25.23,25230
1028,841,2,39,14:20:57,24.206,24206
1027,841,1,21,13:43:03,43.411,43411
1026,841,1,18,14:42:53,23.351,23351
1026,841,2,49,15:33:08,23.412,23412
1025,841,1,2,14:18:23,38.193,38193
1025,841,2,27,15:02:19,30.227,30227
1024,841,1,34,21:16:02,29.07,29070
1024,841,2,36,21:20:38,28.96,28960
1023,841,1,21,15:43:42,25.698,25698
1022,841,1,29,16:11:12,23.044,23044
1021,841,1,15,15:34:25,23.218,23218
1020,841,1,3,15:25:37,22.509,22509
1020,841,2,26,16:02:33,20.879,20879
1020,841,3,28,16:07:02,20.096,20096
1020,841,4,47,16:40:17,28.093,28093
1018,841,1,24,15:41:20,21.672,21672
1017,841,1,7,15:25:01,30.842,30842
1017,841,2,34,16:09:23,31.697,31697
1016,841,1,33,14:56:30,23.884,23884
1015,841,1,44,16:13:29,35.651,35651
1014,841,1,6,15:21:55,22.381,22381
1014,841,2,41,16:12:09,23.507,23507
1013,841,1,7,16:27:02,20.776,20776
1012,841,1,7,14:25:51,25.184,25184
1012,841,2,30,15:04:51,25.137,25137
1011,841,1,16,18:40:11,27.725,27725
1011,841,2,40,19:19:55,24.88,24880
1010,841,1,27,16:54:58,27.172,27172
1073,842,1,36,17:58:06,22.133,22133
1073,842,2,54,18:25:56,21.92,21920
1072,842,1,13,20:58:44,16:41.8,1001775
1072,842,2,15,21:22:09,18:12.3,1092287
1071,842,1,7,14:12:45,19.439,19439
1071,842,2,8,14:14:58,18.608,18608
1071,842,3,25,14:38:27,23.116,23116
1071,842,4,51,15:11:27,23.039,23039
1070,842,1,31,13:48:20,22.549,22549
1069,842,1,10,14:21:07,23.745,23745
1067,842,1,39,16:05:01,29.31,29310
1066,842,1,33,16:00:00,29.354,29354
1066,842,2,50,16:30:49,31.915,31915
1064,842,1,24,15:33:50,19.163,19163
1062,842,1,2,15:08:25,24:17.6,1457615
1062,842,2,3,15:34:43,39.839,39839
1062,842,3,30,16:13:24,21.295,21295
1062,842,4,68,17:05:56,21.543,21543
1061,842,1,2,15:08:21,34:27.2,2067244
1061,842,2,28,16:25:29,28.685,28685
1061,842,3,46,16:53:40,28.18,28180
1060,842,1,13,15:20:04,22.564,22564
1060,842,2,45,15:57:48,20.85,20850
1059,842,1,17,15:32:01,30.781,30781
1057,842,1,11,16:23:55,20.156,20156
1057,842,2,47,17:33:45,15.085,15085
1057,842,3,48,17:36:52,33:21.8,2001830
1056,842,1,30,15:41:23,24.428,24428
1055,842,1,18,15:30:37,28.042,28042
1055,842,2,47,16:11:47,26.065,26065
1054,842,1,2,15:06:24,21.353,21353
1054,842,2,3,15:08:45,22.319,22319
1054,842,3,24,15:40:23,26.172,26172
1053,842,1,14,15:30:10,31.068,31068
1053,842,2,26,15:48:45,32.277,32277
1053,842,3,32,15:59:18,24:13.5,1453539
1053,842,4,33,16:25:09,56.083,56083
1052,842,1,4,18:16:14,38.338,38338
1052,842,2,19,18:41:17,24.317,24317
1052,842,3,39,19:13:55,24.983,24983
1051,842,1,13,17:23:37,25.63,25630
1051,842,2,35,17:56:42,26.109,26109
1047,842,1,10,17:31:33,22,22000
1046,842,1,28,20:43:13,25.077,25077
1046,842,2,51,21:05:56,24.577,24577
1045,842,1,1,17:16:02,19:20.5,1160469
1045,842,2,25,19:21:01,24.398,24398
1044,842,1,10,13:33:26,23.669,23669
1044,842,2,33,14:14:57,23.288,23288
1042,842,1,28,13:52:25,27.204,27204
1041,842,1,30,15:00:55,22.625,22625
1041,842,2,44,15:23:04,22.917,22917
1040,842,1,18,14:49:32,29.77,29770
1040,842,2,42,15:30:21,29.409,29409
1038,842,1,19,15:40:55,24.096,24096
1038,842,2,26,15:54:53,25:19.9,1519879
1037,842,1,26,16:05:44,22.681,22681
1036,842,1,21,15:43:20,22.241,22241
1036,842,2,42,16:13:22,22.394,22394
1035,842,1,7,14:24:09,28.356,28356
1035,842,2,23,14:49:25,28.306,28306
1034,842,1,12,14:35:29,29.414,29414
1033,842,1,3,15:18:01,22.74,22740
1032,842,1,24,15:42:46,21.95,21950
1032,842,2,49,16:12:15,22.28,22280
1031,842,1,26,15:44:02,22.466,22466
1031,842,2,56,16:24:07,19.911,19911
1029,842,1,22,14:40:34,22.922,22922
1029,842,2,47,15:11:43,23.584,23584
1028,842,1,19,13:46:08,24.195,24195
1028,842,2,53,14:44:18,24.26,24260
1027,842,1,9,13:26:22,22.689,22689
1027,842,2,49,14:21:41,22.618,22618
1026,842,1,18,14:42:36,23.18,23180
1025,842,1,26,15:00:10,29.935,29935
1024,842,1,32,21:12:09,32.482,32482
1023,842,1,28,15:54:11,24.363,24363
1022,842,1,13,15:41:31,22.772,22772
1021,842,1,28,15:52:02,22.104,22104
1020,842,1,3,15:25:33,29.667,29667
1020,842,2,26,16:02:35,19.875,19875
1020,842,3,28,16:06:54,20.552,20552
1020,842,4,46,16:38:45,20.012,20012
1019,842,1,12,14:31:30,27.905,27905
1018,842,1,25,15:42:27,22.239,22239
1017,842,1,17,15:41:13,30.228,30228
1016,842,1,7,14:22:11,23.485,23485
1015,842,1,27,15:50:18,24.161,24161
1015,842,2,62,16:35:42,23.858,23858
1014,842,1,22,15:43:55,22.563,22563
1014,842,2,46,16:18:00,22.095,22095
1012,842,1,19,14:45:31,22.301,22301
1012,842,2,39,15:18:48,22.722,22722
1012,842,3,53,15:41:53,22.408,22408
1011,842,1,9,18:28:32,27.557,27557
1011,842,2,39,19:17:58,24.484,24484
1010,842,1,37,17:09:14,21.269,21269
1009,842,1,29,18:09:35,22.493,22493
1008,842,1,22,15:41:18,23.757,23757
1007,842,1,5,13:20:36,22.57,22570
1007,842,2,26,13:50:29,23.055,23055
